#,NAME,RAJD,DECJD,BINARY,BINCOMP,PSR,AGE,EDOT,
2970,J1930+1403g,292.57500000,14.05000000,*,*,*,*,*,
2971,J1930+1408,292.57896917,14.14871944,*,*,*,3.55e+09,9.72e+29,
2972,J1930+1722,292.62545833,17.38144444,*,*,*,2.90e+07,8.34e+30,
2973,J1930+1852,292.62554167,18.87058333,*,*,HE,2.89e+03,1.16e+37,
2974,J1930-1852,292.62381500,-18.86285278,BT,NS[srm+15],*,1.63e+08,1.11e+32,
2975,J1930+2441,292.68916017,24.68376778,ELL1,He[pkr+19],*,1.06e+10,1.78e+33,
2976,J1931-0144,292.88343750,-1.73958333,*,*,*,3.22e+08,5.52e+30,
2977,J1931+1439,292.91847083,14.66075000,*,*,*,4.45e+06,4.44e+31,
2978,B1929+15,292.98212500,15.61597222,*,*,*,9.93e+05,6.37e+33,
2979,J1931+1817,292.96974583,18.28354722,*,*,*,3.46e+04,3.30e+35,
2980,J1931+1952,292.98276667,19.86986111,*,*,*,7.88e+07,3.16e+31,
2981,J1931+30,292.86666667,30.58333333,*,*,*,*,*,
2982,J1931+42,292.75000000,42.50000000,*,*,RRAT[gac+21],*,*,
2983,B1929+10,293.05857083,10.99260556,*,*,HE[yhh94],3.10e+06,3.93e+33,
2984,J1932+1500,293.19294583,15.00616667,BT,He(?)[lsb+17],*,6.44e+07,2.80e+30,
2985,J1932+1756,293.03011542,17.93814167,DD,CO(?)[pkr+19],*,1.53e+09,2.33e+32,
2986,J1932+1916,293.08208333,19.27750000,*,*,NRAD[aab+22],3.54e+04,4.07e+35,
2987,B1929+20,293.03343136,20.34622569,*,*,*,1.01e+06,8.63e+33,
2988,J1932+2126g,293.21250000,21.43333333,*,*,RRAT[zhx+23],*,*,
2989,B1930+22,293.09475780,22.34763525,*,*,HE[sbc+19],3.98e+04,7.54e+35,
2990,J1932-3655,293.02553333,-36.91716111,*,*,*,3.16e+07,6.06e+31,
2991,J1933+0758,293.33086250,7.96861389,*,*,*,3.18e+07,1.03e+32,
2992,B1930+13,293.34387083,13.08054722,*,*,*,4.62e+07,1.57e+31,
2993,J1933+1726,293.34576167,17.44711278,ELL1,CO[sab+16],*,6.95e+09,1.94e+32,
2994,J1933+1923g,293.49166667,19.38333333,*,*,*,*,*,
2995,J1933+2038g,293.42500000,20.63333333,*,*,*,*,*,
2996,J1933+2401g,293.40000000,24.01666667,*,*,RRAT[zhx+23],*,*,
2997,B1931+24,293.40763705,24.61100970,*,*,*,1.59e+06,5.94e+32,
2998,J1933+5335,293.25458333,53.59527778,*,*,*,2.58e+07,5.75e+30,
2999,J1933-6211,293.38511117,-62.19635444,ELL1,CO[gvo+17],*,1.45e+10,3.43e+33,
3000,J1934+1926,293.59021250,19.44314167,*,*,*,1.37e+09,8.59e+30,
3001,J1934+2341g,293.51250000,23.68333333,*,*,RRAT[zhx+23],*,*,
3002,J1934+2352,293.69245833,23.88219444,*,*,*,2.16e+04,9.08e+35,
3003,J1934+5219,293.59950982,52.33265609,*,*,*,1.07e+08,1.81e+31,
3004,J1935+1159,293.81698333,11.98588889,*,*,*,3.24e+07,5.13e+30,
3005,B1933+16,293.94927458,16.27777389,*,*,*,9.47e+05,5.13e+33,
3006,J1935+1726,293.76645000,17.44123889,ELL1,He[lcm13],*,*,*,
3007,B1933+17,293.87487500,17.75338889,*,*,*,2.74e+07,5.32e+31,
3008,J1935+1829,293.92879167,18.49113889,*,*,*,5.76e+06,1.53e+32,
3009,J1935+1841g,293.76250000,18.68333333,*,*,RRAT[zhx+23],*,*,
3010,J1935+1901g,293.95833333,19.01666667,*,*,RRAT[zhx+23],*,*,
3011,J1935+2025,293.92475417,20.42780556,*,*,*,2.09e+04,4.66e+36,
3012,J1935+2154,293.73200000,21.89672222,*,*,AXP/NRAD,*,*,
3013,B1933+15,294.00633333,15.61000000,*,*,*,3.79e+06,1.76e+32,
3014,J1936+18,294.01250000,18.08333333,*,*,*,*,*,
3015,J1936+1952g,294.00000000,19.86666667,*,*,*,*,*,
3016,J1936+2036g,294.17083333,20.60000000,*,*,*,*,*,
3017,J1936+2042,294.11425000,20.70125000,*,*,*,4.46e+05,7.25e+32,
3018,J1936+21,294.04583333,21.15000000,*,*,*,*,*,
3019,J1936+217,294.25000000,21.71666667,*,*,*,*,*,
3020,J1937-00,294.28750000,-0.28333333,*,*,*,*,*,
3021,J1937+1505,294.31795833,15.08861111,*,*,*,8.11e+06,9.34e+30,
3022,J1937+1658,294.35378546,16.97848694,ELL1,He[pkr+19],*,4.75e+09,8.41e+33,
3023,B1935+25,294.25522667,25.73706556,*,*,*,4.95e+06,3.13e+33,
3024,J1937+2950,294.44834583,29.83383333,*,*,*,7.54e+06,3.02e+31,
3025,J1938+0650,294.47275000,6.83500000,*,*,*,3.13e+06,1.59e+32,
3026,J1938+14,294.52916667,15.10000000,*,*,*,*,*,
3027,J1938+1748g,294.62500000,17.80000000,*,*,RRAT[zhx+23],*,*,
3028,J1938+2010,294.53475000,20.18102778,*,*,*,3.20e+06,4.14e+32,
3029,J1938+2012,294.66700125,20.21411861,ELL1,He[sab+16],*,5.56e+10,1.62e+33,
3030,J1938+2213,294.55908333,22.22018889,*,*,*,6.20e+04,3.66e+35,
3031,J1938+2659,294.66322917,26.98748889,*,*,*,4.34e+06,1.85e+32,
3032,J1938+6604,294.73717303,66.07547437,ELL1,CO(?)[lsk+18],*,1.81e+10,6.97e+31,
3033,J1939+10,294.79583333,10.75000000,*,*,*,*,*,
3034,B1937+21,294.91067162,21.58308871,*,*,HE[tst+01],2.35e+08,1.10e+36,
3035,J1939+2352g,294.95416667,23.86666667,*,*,*,*,*,
3036,B1937+24,294.77331993,24.71544632,*,*,*,5.60e+05,2.68e+33,
3037,J1939+2609,294.92642208,26.16010833,*,*,*,1.42e+09,2.02e+30,
3038,J1940+0239,295.13750000,2.61138889,*,*,*,*,*,
3039,J1940-0902,295.22720833,-9.03833333,*,*,*,8.25e+06,7.92e+31,
3040,J1940+2203g,295.20416667,22.05000000,*,*,RRAT[zhx+23],*,*,
3041,J1940+2231g,295.22916667,22.51666667,*,*,RRAT[zhx+23],*,*,
3042,J1940+2245,295.11518333,22.76295000,*,*,*,3.23e+05,2.89e+34,
3043,J1940+2337,295.14785833,23.62958333,*,*,*,1.13e+05,1.85e+34,
3044,J1940-24,295.00000000,-24.00000000,*,*,*,*,*,
3045,J1940-2403,295.12500000,-24.05000000,*,*,*,*,*,
3046,J1940+26,295.05416667,26.01666667,*,*,*,*,*,
3047,J1941+0121,295.31682917,1.36097222,*,*,*,1.80e+07,7.36e+32,
3048,J1941+1026,295.38472500,10.44044444,*,*,*,1.44e+07,5.30e+31,
3049,J1941+1341,295.27027917,13.69177778,*,*,*,7.15e+06,2.80e+32,
3050,J1941+2525,295.33666667,25.41813889,*,*,*,2.27e+05,5.18e+32,
3051,B1937-26,295.25169583,-26.03493056,*,*,*,6.68e+06,5.77e+32,
3052,J1941+4320,295.49548169,43.33509027,*,*,*,1.16e+07,7.62e+31,
3053,J1942+0147,295.61250000,1.83638889,*,*,*,*,*,
3054,B1939+17,295.50429167,17.72452778,*,*,*,1.09e+08,1.18e+31,
3055,J1942-2019,295.70975000,-20.32305556,*,*,*,3.53e+08,2.34e+31,
3056,J1942+3941,295.59187500,39.69483333,*,*,*,3.00e+08,1.14e+30,
3057,J1942+8106,295.72783363,81.10481316,*,*,*,8.75e+07,1.73e+32,
3058,J1943+0609,295.87138333,6.16600000,*,*,*,1.52e+07,2.07e+32,
3059,B1940-12,295.85617215,-12.62844944,*,*,*,9.31e+06,7.11e+31,
3060,J1943+2210,295.81871250,22.17309750,ELL1,CO,*,9.17e+09,2.64e+33,
3061,J1943+5815,295.84656250,58.26474444,*,*,*,4.92e+07,7.87e+30,
3062,J1944+0907,296.03887491,9.12306353,*,*,*,4.74e+09,4.91e+33,
3063,J1944-10,296.00000000,-10.28333333,*,*,RRAT,*,*,
3064,B1941-17,296.02183272,-17.83640601,*,*,*,1.35e+07,6.54e+31,
3065,B1942+17,296.13250000,17.92844444,*,*,*,4.33e+07,3.62e+30,
3066,J1944+2236,296.00446125,22.60628333,*,*,*,7.68e+09,6.22e+33,
3067,B1942-00,296.36832210,-0.68279835,*,*,*,3.10e+07,1.85e+31,
3068,J1945+07,296.47916667,7.28333333,*,*,*,*,*,
3069,J1945+1211,296.29816667,12.19616667,*,*,*,1.99e+07,1.39e+30,
3070,B1943+18,296.40041667,18.57225000,*,*,*,7.00e+07,7.83e+30,
3071,J1946-09,296.50000000,-9.00000000,*,*,*,*,*,
3072,J1946-1312,296.74095417,-13.21011111,*,*,*,3.92e+06,6.59e+32,
3073,J1946+14,296.71666667,14.70000000,*,*,*,*,*,
3074,B1944+17,296.72101667,18.09478889,*,*,*,2.90e+08,1.11e+31,
3075,J1946+2052,296.55887500,20.87351111,DD,NS[sfc+18],*,2.92e+08,7.45e+33,
3076,B1944+22,296.60370833,22.74983333,*,*,*,2.38e+07,1.48e+31,
3077,J1946+24,296.50000000,23.96666667,*,*,RRAT,*,*,
3078,J1946+2535,296.70458333,25.59763889,*,*,*,1.45e+06,1.63e+33,
3079,J1946+2611,296.69087500,26.19700000,*,*,*,3.14e+05,1.05e+34,
3080,B1943-29,296.71555833,-29.22975000,*,*,*,1.02e+07,6.65e+31,
3081,J1946+3417,296.60470790,34.28741392,DD,He[ft14],HE[sbc+19],1.59e+10,3.92e+33,
3082,J1946-5403,296.64373750,-54.06180833,BT,*,HE[ckr+15],*,*,
3083,J1947+0915,296.94258333,9.25222222,*,*,*,4.91e+07,5.81e+30,
3084,J1947+10,296.90000000,10.73333333,*,*,*,*,*,
3085,J1947-18,296.87916667,-18.97000000,*,*,*,*,*,
3086,J1947+1957,296.83097917,19.95233056,*,*,*,4.78e+06,5.28e+33,
3087,J1947+2011g,296.94583333,20.18333333,*,*,*,*,*,
3088,J1947-4215,296.77500000,-42.25000000,*,*,*,*,*,
3089,J1947-43,296.75000000,-43.00000000,*,*,*,*,*,
3090,J1948+1808,297.09220417,18.14170833,*,*,*,2.75e+07,1.46e+32,
3091,J1948+2314g,297.16666667,23.23333333,*,*,RRAT[zhx+23],*,*,
3092,J1948+2333,297.08048750,23.55089722,*,*,*,6.17e+05,3.63e+33,
3093,J1948+2438g,297.09583333,24.63333333,*,*,RRAT[zhx+23],*,*,
3094,J1948+2551,297.07324583,25.86443056,*,*,*,3.45e+05,4.69e+34,
3095,J1948-27,297.00000000,-27.00000000,*,*,*,*,*,
3096,J1948+2819,297.15995833,28.32223889,*,*,*,2.41e+05,2.98e+33,
3097,B1946+35,297.10419458,35.66973806,*,*,*,1.61e+06,7.55e+32,
3098,J1949+2306,297.28050000,23.11541667,*,*,*,1.70e+08,2.12e+30,
3099,J1949+2516g,297.40416667,25.26666667,*,*,*,*,*,
3100,B1946-25,297.35589428,-25.40027268,*,*,*,4.64e+06,1.47e+32,
3101,J1949+3106,297.37348942,31.10105723,DDGR,CO[dfc+12],*,2.22e+09,1.64e+33,
3102,J1949+3426,297.30696250,34.44274722,*,*,*,3.04e+07,1.36e+32,
3103,J1950+05,297.74166667,5.58333333,*,*,*,*,*,
3104,J1950+2352g,297.73333333,23.86666667,*,*,*,*,*,
3105,J1950+2414,297.68776525,24.24915664,DDGR,He[kls+15],HE[kls+15/aab+22],3.63e+09,9.31e+33,
3106,J1950+2556g,297.51666667,25.93333333,*,*,*,*,*,
3107,J1950+3001,297.72366667,30.02852778,*,*,*,2.97e+05,2.71e+32,
3108,J1951+1123,297.78437500,11.39033333,*,*,*,2.66e+07,9.05e+29,
3109,J1951+4724,297.78104167,47.40975000,*,*,*,9.57e+04,1.98e+35,
3110,B1949+14,298.02564690,14.12482869,*,*,*,3.40e+07,2.43e+32,
3111,J1952+2513,298.08640833,25.22891667,*,*,*,1.60e+07,3.36e+31,
3112,J1952+2630,298.15350097,26.50780119,ELL1H+,CO[ltk+14],*,7.69e+07,1.89e+34,
3113,J1952+2702g,298.07500000,27.03333333,*,*,*,*,*,
3114,J1952+2836g,298.20000000,28.60000000,*,*,*,*,*,
3115,J1952+3021,298.08206667,30.35555556,*,*,*,2.44e+06,9.25e+31,
3116,B1951+32,298.24252500,32.87791944,*,*,HE[sof95/aaa+10m],1.07e+05,3.74e+36,
3117,J1953+1149,298.44779167,11.82850000,*,*,*,4.71e+06,1.83e+32,
3118,J1953+1844g,298.43333333,18.73333333,*,*,*,*,*,
3119,J1953+1846A,298.44375000,18.77916667,BT,UL[hrs+07],*,*,*,
3120,J1953+1846B,298.44375000,18.77916667,*,*,BINARY(?)[pqm+21],*,*,
3121,J1953+1846C,298.44375000,18.77916667,*,*,BINARY(?)[pqm+21],*,*,
3122,J1953+1846D,298.44375000,18.77916667,*,*,*,*,*,
3123,J1953+2732,298.28250000,27.54672222,*,*,*,1.19e+07,2.95e+31,
3124,J1953+2819,298.39682500,28.32764444,*,*,*,7.48e+06,8.18e+31,
3125,J1953+30,298.45000000,30.21666667,*,*,*,*,*,
3126,J1954+1021,298.65333333,10.35291667,*,*,*,1.92e+07,7.40e+30,
3127,J1954+2407,298.50155833,24.12055556,*,*,*,2.90e+06,5.76e+33,
3128,J1954+2529,298.58215000,25.49092778,DD,*,*,1.17e+07,6.15e+31,
3129,J1954+2836,298.57979167,28.60166667,*,*,NRAD[aab+22],6.94e+04,1.05e+36,
3130,B1952+29,298.59397500,29.38813611,*,*,*,3.95e+09,8.69e+29,
3131,J1954+3852,298.50451250,38.87107778,*,*,*,8.47e+05,5.93e+33,
3132,J1954+4357,298.66020738,43.96037945,*,*,*,9.98e+06,3.26e+31,
3133,J1955-0907,298.98750000,-9.12055556,*,*,RRAT[mss+20],*,*,
3134,J1955+2527,298.99748012,25.45095639,*,*,*,8.47e+09,3.11e+33,
3135,B1953+29,298.86614693,29.14539814,DD,He[gsf+11],*,3.27e+09,5.09e+33,
3136,J1955+2912g,298.84583333,29.20000000,*,*,*,*,*,
3137,J1955+2930,298.78136250,29.51383333,*,*,*,5.07e+06,1.07e+32,
3138,B1953+50,298.82818208,50.99869222,*,*,*,5.99e+06,3.88e+32,
3139,J1955+6708,298.91152899,67.13753627,*,*,*,1.08e+10,7.91e+32,
3140,J1956+07,299.14583333,7.26666667,*,*,*,*,*,
3141,J1956+0838,299.21775000,8.63800000,*,*,*,2.19e+07,3.09e+32,
3142,J1956-2752,299.11666667,-27.88222222,*,*,RRAT[kkl+15],*,*,
3143,J1956+2826g,299.19583333,28.43333333,*,*,*,*,*,
3144,J1956+2911g,299.15000000,29.18333333,*,*,RRAT[zhx+23],*,*,
3145,J1957-0002,299.42758333,-0.03522222,*,*,*,1.90e+07,3.54e+31,
3146,J1957+2516,299.39421458,25.26724333,ELL1,UL(?)[sab+16],HE[lbh+15/aab+22],2.29e+09,1.74e+34,
3147,J1957+2831,299.33082176,28.52884511,*,*,*,1.57e+06,4.21e+33,
3148,J1957+5033,299.41208333,50.55500000,*,*,NRAD[aab+22],8.38e+05,5.31e+33,
3149,J1958+2846,299.66695833,28.76500000,*,*,NRAD[aab+22],2.17e+04,3.42e+35,
3150,J1958+3033,299.52841667,30.56463889,*,*,*,2.70e+06,1.92e+32,
3151,J1958+56,299.50000000,56.81666667,*,*,*,*,*,
3152,B1957+20,299.90320783,20.80420061,BT,UL[rcf+06],HE[aaa+10g],1.51e+09,1.60e+35,
3153,J1959+3620,299.90845833,36.34141667,*,*,*,1.79e+08,2.12e+31,
3154,J2000+2920,300.06878333,29.33540833,*,*,*,1.30e+06,5.09e+31,
3155,J2001-0349,300.47212500,-3.82875000,*,*,*,1.90e+08,1.82e+30,
3156,J2001+0701,300.46232900,7.02767917,ELL1,He[mzl+23],*,7.51e+09,1.79e+33,
3157,J2001+4209g,300.41250000,42.15000000,*,*,RRAT[zhx+23],*,*,
3158,J2001+4258,300.29412722,42.96840495,*,*,*,6.58e+05,1.84e+33,
3159,J2002+1637,300.69904167,16.62130556,*,*,*,1.95e+07,4.20e+32,
3160,J2002+30,300.74166667,30.58333333,*,*,*,*,*,
3161,B2000+32,300.51843645,32.28841961,*,*,*,1.05e+05,1.23e+34,
3162,B2000+40,300.68346020,40.84830733,*,*,*,8.25e+06,9.26e+31,
3163,J2003+2916,300.76330833,29.26693333,*,*,*,4.69e+07,1.31e+31,
3164,J2004+2653,301.24591667,26.89455556,*,*,*,1.86e+08,7.58e+30,
3165,B2002+31,301.21785974,31.61944754,*,*,*,4.49e+05,3.13e+32,
3166,J2004+3429,301.19570833,34.48825000,*,*,*,1.85e+04,5.84e+35,
3167,J2005-0020,301.43229006,-0.33942877,*,*,*,1.41e+06,8.55e+31,
3168,J2005+3154g,301.32916667,31.90000000,*,*,RRAT[zhx+23],*,*,
3169,J2005+3156g,301.37500000,31.93333333,*,*,RRAT[zhx+23],*,*,
3170,J2005+3411g,301.43750000,34.18333333,*,*,*,*,*,
3171,J2005+3547,301.32288750,35.79038889,*,*,*,3.47e+07,4.76e+31,
3172,J2005+3552,301.44791667,35.87341667,*,*,*,1.63e+06,4.04e+33,
3173,J2006+0148,301.62105375,1.81497750,ELL1,He[drc+21],HE[drc+21],1.04e+10,1.29e+34,
3174,B2003-08,301.56818750,-8.11726861,*,*,*,2.00e+08,9.27e+30,
3175,J2006+22,301.65000000,22.06666667,*,*,*,*,*,
3176,J2006+3102,301.54583333,31.03416667,*,*,HE[nab+13/aab+22],1.04e+05,2.24e+35,
3177,J2006+4058,301.66290833,40.98152222,*,*,*,2.79e+07,8.99e+31,
3178,J2007+0809,301.80625000,8.15916667,*,*,*,3.77e+07,1.57e+32,
3179,J2007+0910,301.99209625,9.17025833,*,*,*,2.19e+07,1.36e+32,
3180,J2007+20,301.75000000,20.35000000,*,*,RRAT,*,*,
3181,J2007+2722,301.81595333,27.37997611,*,*,*,4.04e+08,2.58e+33,
3182,J2007+3120,301.78755000,31.34765000,*,*,*,6.18e+05,2.74e+33,
3183,J2008+2513,302.14784167,25.22510000,*,*,*,1.73e+06,1.04e+33,
3184,J2008+2755g,302.07083333,27.91666667,*,*,*,*,*,
3185,J2008+3139,302.16661417,31.65760000,*,*,*,4.33e+07,2.83e+32,
3186,J2008+3758,301.99458333,37.97027778,*,*,RRAT[dcm+23],9.58e+07,3.45e+29,
3187,J2009+3122g,302.41666667,31.36666667,*,*,*,*,*,
3188,J2009+3326,302.45483333,33.43616667,*,*,*,1.55e+07,1.95e+31,
3189,J2010-1323,302.69133928,-13.39891535,*,*,*,1.72e+10,1.34e+33,
3190,J2010+2845,302.52111667,28.75810278,*,*,*,9.87e+07,1.98e+31,
3191,J2010+3051,302.51647583,30.85524778,ELL1,He[pkr+19],*,1.57e+10,1.72e+33,
3192,J2010+31,302.64583333,31.83333333,*,*,*,*,*,
3193,J2010+3230,302.61041667,32.50202778,*,*,*,6.32e+06,4.76e+31,
3194,J2011+3006g,302.80000000,30.10000000,*,*,*,*,*,
3195,J2011+3331,302.77052500,33.52351111,*,*,*,8.27e+06,8.72e+31,
3196,J2012-2029,303.19416667,-20.49194444,*,*,*,1.57e+07,1.34e+32,
3197,J2013-0649,303.32396125,-6.81816389,*,*,*,1.53e+07,1.21e+32,
3198,J2013+3058,303.39272083,30.98074722,*,*,*,2.88e+07,2.85e+32,
3199,J2013+3100g,303.48750000,31.00000000,*,*,*,*,*,
3200,B2011+38,303.29319583,38.76203056,*,*,*,4.12e+05,2.86e+34,
3201,J2014+3326g,303.60416667,33.43333333,*,*,RRAT[zhx+23],*,*,
3202,J2015+0756,303.99831446,7.94334761,ELL1,He[mzl+23],*,1.03e+10,3.25e+33,
3203,J2015+2524,303.80291667,25.40869444,*,*,*,7.16e+07,1.65e+30,
3204,J2016+1948,304.23934788,19.79766339,BT,He[gsf+11],*,2.57e+09,5.78e+31,
3205,J2017-0414,304.25000000,-4.00000000,*,*,*,*,*,
3206,J2017+0603,304.34460510,6.05154554,ELL1H,He[cgj+11],HE,5.74e+09,1.30e+34,
3207,J2017-1614,304.44228250,-16.23764167,ELL1,UL[san16],HE,1.50e+10,7.80e+33,
3208,J2017+2043,304.37057500,20.72552778,*,*,*,8.55e+06,2.54e+32,
3209,J2017-2737,304.25723872,-27.51382119,*,*,*,5.83e+05,2.13e+34,
3210,J2017+2819g,304.33333333,28.31666667,*,*,*,*,*,
3211,J2017+3625,304.48266667,36.41886111,*,*,NRAD[aab+22],1.94e+06,1.16e+34,
3212,J2017+5906,304.43566243,59.11304758,*,*,*,2.89e+07,1.33e+32,
3213,J2018−0414,304.54335788,-4.23684821,*,*,*,9.75e+09,3.89e+31,
3214,B2016+28,304.51597208,28.66505889,*,*,*,5.97e+07,3.37e+31,
3215,J2018+3418g,304.56250000,34.30000000,*,*,*,*,*,
3216,J2018+3431,304.72165000,34.51680833,*,*,*,3.34e+06,1.24e+33,
3217,J2019+2425,304.88312083,24.42091772,BT,He[nss01],*,8.88e+09,4.55e+33,
3218,J2019+72,304.75000000,72.00000000,*,*,*,*,*,
3219,J2021+3651,305.27275000,36.85133333,*,*,HE[aaa+09d],1.72e+04,3.38e+36,
3220,J2021+4024g,305.30416667,40.40000000,*,*,*,*,*,
3221,J2021+4026,305.37495833,40.44586111,*,*,NRAD[aab+22],7.69e+04,1.16e+35,
3222,J2022+21,305.60000000,21.18333333,*,*,*,*,*,
3223,J2022+2534,305.63856923,25.57846888,ELL1,He[spp+23],*,6.80e+09,1.31e+34,
3224,B2020+28,305.65444625,28.90641778,*,*,*,2.87e+06,1.85e+33,
3225,J2022+3842,305.59037083,38.70411667,*,*,HE,8.94e+03,2.96e+37,
3226,J2022+3845g,305.54583333,38.75000000,*,*,*,*,*,
3227,B2021+51,305.70780417,51.91395361,*,*,*,2.74e+06,8.16e+32,
3228,J2023+2853g,305.81666667,28.86666667,*,*,*,*,*,
3229,B2022+50,305.92476143,50.62634931,*,*,*,2.35e+06,1.92e+33,
3230,J2024+48,306.00000000,48.00000000,*,*,*,*,*,
3231,J2027+0255,306.87861625,2.92721722,*,He[mzl+23],*,3.19e+09,1.75e+33,
3232,B2025+21,306.81954167,21.76789722,*,*,*,3.11e+07,1.27e+32,
3233,J2027+4557,306.81763750,45.96585556,*,*,*,5.63e+07,9.19e+30,
3234,J2027+7502,306.84699906,75.04147435,*,*,*,9.18e+06,2.57e+32,
3235,J2028+3332,307.08275000,33.53454444,*,*,NRAD[aab+22],5.76e+05,3.48e+34,
3236,J2029+34,307.25000000,34.61666667,*,*,*,*,*,
3237,B2027+37,307.34946892,37.73560148,*,*,*,1.56e+06,2.70e+32,
3238,B2028+22,307.66852513,22.47272933,*,*,*,1.13e+07,1.39e+32,
3239,J2030+3641,307.50108750,36.69087500,*,*,HE,4.88e+05,3.20e+34,
3240,J2030+3818g,307.53333333,38.30000000,*,*,*,*,*,
3241,J2030+3833g,307.62916667,38.55000000,*,*,RRAT[zhx+23],*,*,
3242,J2030+3929g,307.69583333,39.48333333,*,*,*,*,*,
3243,J2030+3944g,307.59166667,39.73333333,*,*,*,*,*,
3244,J2030+4415,307.71395833,44.26058333,*,*,NRAD[aab+22],5.55e+05,2.19e+34,
3245,J2030+55,307.50000000,55.00000000,*,*,*,*,*,
3246,J2032+4127,308.05466250,41.45675278,BT,MS[lsk+15],HE,2.01e+05,1.52e+35,
3247,J2033+0042,308.37966667,0.70669444,*,*,RRAT,8.20e+06,3.04e+30,
3248,J2033+1734,308.36463130,17.58290638,DD,He[rtj+96],*,8.46e+09,2.09e+33,
3249,J2033-1938,308.48083333,-19.64972222,*,*,*,4.46e+07,8.53e+30,
3250,J2034+3632,308.50000000,36.53333333,*,*,NRAD[nie+20],3.36e+10,1.40e+33,
3251,J2036+2835,309.19317917,28.58623333,*,*,*,1.03e+07,3.29e+31,
3252,J2036+6646,309.21800000,66.77241667,*,*,*,8.46e+06,2.93e+32,
3253,B2034+19,309.31058333,19.71508333,*,*,*,1.61e+07,9.02e+30,
3254,B2035+36,309.36433630,36.35669411,*,*,*,2.18e+06,7.50e+32,
3255,J2038+35,309.50000000,35.00000000,*,*,*,*,*,
3256,J2038-3816,309.72650000,-38.27100000,*,*,*,6.00e+06,4.19e+31,
3257,B2036+53,309.51319871,53.32022770,*,*,*,2.39e+07,1.29e+31,
3258,J2039-3616,309.81909974,-36.27144917,ELL1,He(?)[spp+23],HE[slr+14/aab+22],6.17e+09,9.46e+33,
3259,J2039-5617,309.89570042,-56.28590778,ELL1,MS[cnv+21],HE[cnv+21/cms+21],2.97e+09,3.00e+34,
3260,J2040+1657,310.07443750,16.95846111,*,*,*,2.31e+07,3.62e+31,
3261,J2040-21,310.00000000,-21.00000000,*,*,*,*,*,
3262,J2042+0246,310.54584529,2.77066583,ELL1,He[san16],HE,5.12e+09,5.94e+33,
3263,J2043+1711,310.83700563,17.19136111,ELL1,He[gfc+12],HE,7.19e+09,1.54e+34,
3264,J2043+2740,310.93125000,27.68222222,*,*,HE[naa+11],1.20e+06,5.64e+34,
3265,J2043+7045,310.75000000,70.75000000,*,*,*,*,*,
3266,J2044+28,311.00000000,28.00000000,*,*,*,*,*,
3267,J2044+4614,311.24500000,46.24833333,*,*,*,3.50e+07,9.21e+30,
3268,J2045+0912,311.44726583,9.20810000,*,*,*,3.21e+07,1.25e+32,
3269,J2045+3633,311.25627125,36.55039017,DDGR,CO[mfb+20],*,8.53e+08,7.31e+32,
3270,J2045-68,311.32083333,-68.60555556,*,*,HE[aab+22],*,*,
3271,B2043-04,311.50072083,-4.35729333,*,*,*,1.67e+07,1.57e+31,
3272,B2044+15,311.66390542,15.67598833,*,*,*,9.89e+07,4.88e+30,
3273,B2045+56,311.69420492,57.14363637,*,*,*,6.79e+05,4.05e+33,
3274,J2047+1053,311.79269167,10.88550000,BT,UL[rap+12],HE,3.26e+09,1.04e+34,
3275,J2047+5029,311.97766667,50.49393611,*,*,*,1.69e+06,1.86e+33,
3276,B2045-16,312.14850265,-16.27904264,*,*,*,2.84e+06,5.73e+31,
3277,J2048+2255,312.19111667,22.91814167,*,*,*,2.97e+08,2.62e+31,
3278,J2048+4951,312.23325833,49.86472778,*,*,*,1.70e+06,1.14e+33,
3279,J2050+1259,312.73837500,12.98583333,*,*,*,3.84e+07,1.09e+31,
3280,J2051-0827,312.78133237,-8.46048603,ELL1,UL[sbb96],HE[sbl+96/wkh+12],5.61e+09,5.48e+33,
3281,J2051+1248,312.87358333,12.80597222,*,*,*,4.61e+08,4.43e+30,
3282,J2051+4434g,312.87083333,44.56666667,*,*,*,*,*,
3283,J2051+50,312.95416667,50.66805556,*,*,HE[aab+22],*,*,
3284,J2052+1219,313.19907513,12.33306167,ELL1,UL[drc+21],HE[cck+16/aab+22],4.69e+09,3.38e+34,
3285,J2052+4421g,313.22083333,44.35000000,*,*,*,*,*,
3286,J2053+1718,313.45617042,17.31240611,*,*,*,6.60e+09,6.67e+30,
3287,J2053+4650,313.46928350,46.84769947,DDH,CO[bcf+17],*,1.16e+09,3.41e+33,
3288,J2053+4718,313.43954167,47.31536111,*,*,*,5.26e+06,4.94e+30,
3289,B2048-72,313.44700000,-72.01180000,*,*,*,2.74e+07,1.96e+32,
3290,J2054-39,313.50000000,-39.00000000,*,*,*,*,*,
3291,J2055+15,314.01041667,15.78750000,*,*,HE[dsm+13/aab+22],1.70e+09,7.91e+34,
3292,B2053+21,313.91313324,22.15756013,*,*,*,9.64e+06,9.77e+31,
3293,J2055+2539,313.95375000,25.66638889,*,*,NRAD,1.23e+06,4.96e+33,
3294,B2053+36,313.88063375,36.50596361,*,*,*,9.51e+06,1.34e+33,
3295,J2055+3829,313.79294396,38.49191825,ELL1,UL[goc+19],*,3.31e+10,4.33e+33,
3296,J2057+21,314.45000000,21.43333333,*,*,*,*,*,
3297,J2057+4701,314.28897917,47.01811667,*,*,*,1.58e+05,1.26e+34,
